42, 0, 0, 0, 0, 0, 7.748486e+00, 7.882565e+00, 1.999594e-02, -1.025156e-04, 1.197925e+00, 1.199700e+00, 1.595609e-02, -1.316031e-04, 1.555633e-01, 1.663872e-01, 1.219674e-02, -1.437017e-04, 1.238674e-03, 4.110033e-02, 9.430926e-03, -1.470120e-04, 
43, 0, 0, 0, 0, 0, 7.736524e+00, 7.873676e+00, 2.171775e-02, -9.617245e-05, 1.214096e+00, 1.220048e+00, 1.710822e-02, -1.242198e-04, 1.663475e-01, 1.808426e-01, 1.308355e-02, -1.358717e-04, 5.491331e-03, 4.918118e-02, 1.016543e-02, -1.389672e-04, 
44, 0, 0, 0, 0, 0, 7.702355e+00, 7.842062e+00, 2.331445e-02, -8.986895e-05, 1.225801e+00, 1.235831e+00, 1.816724e-02, -1.168385e-04, 1.759719e-01, 1.940926e-01, 1.389856e-02, -1.280256e-04, 9.264145e-03, 5.675545e-02, 1.084237e-02, -1.308971e-04, 
45, 0, 0, 0, 0, 0, 7.645022e+00, 7.786737e+00, 2.477257e-02, -8.362680e-05, 1.232783e+00, 1.246775e+00, 1.912403e-02, -1.094827e-04, 1.843398e-01, 2.060272e-01, 1.463483e-02, -1.201873e-04, 1.251321e-02, 6.376855e-02, 1.145608e-02, -1.228262e-04, 
46, 0, 0, 0, 0, 0, 7.563575e+00, 7.706721e+00, 2.607859e-02, -7.746692e-05, 1.234790e+00, 1.252608e+00, 1.996942e-02, -1.021750e-04, 1.913551e-01, 2.165372e-01, 1.528536e-02, -1.123803e-04, 1.519497e-02, 7.016625e-02, 1.200090e-02, -1.147780e-04, 
47, 0, 0, 0, 0, 0, 7.457070e+00, 7.601041e+00, 2.721889e-02, -7.140951e-05, 1.231569e+00, 1.253060e+00, 2.069424e-02, -9.493709e-05, 1.969229e-01, 2.255144e-01, 1.584319e-02, -1.046267e-04, 1.726620e-02, 7.589468e-02, 1.247113e-02, -1.067748e-04, 
48, 0, 0, 0, 0, 0, 7.324570e+00, 7.468730e+00, 2.817977e-02, -6.547406e-05, 1.222872e+00, 1.247866e+00, 2.128929e-02, -8.778974e-05, 2.009489e-01, 2.328513e-01, 1.630131e-02, -9.694780e-05, 1.868401e-02, 8.090037e-02, 1.286111e-02, -9.883835e-05, 
49, 0, 0, 0, 0, 0, 7.165147e+00, 7.308832e+00, 2.894745e-02, -5.967933e-05, 1.208453e+00, 1.236762e+00, 2.174535e-02, -8.075286e-05, 2.033396e-01, 2.384415e-01, 1.665273e-02, -8.936396e-05, 1.940591e-02, 8.513022e-02, 1.316515e-02, -9.098889e-05, 
50, 0, 0, 0, 0, 0, 6.977881e+00, 7.120401e+00, 2.950807e-02, -5.404339e-05, 1.188068e+00, 1.219485e+00, 2.205318e-02, -7.384551e-05, 2.040026e-01, 2.421793e-01, 1.689044e-02, -8.189452e-05, 1.938971e-02, 8.853152e-02, 1.337756e-02, -8.324593e-05, 
51, 0, 0, 0, 0, 0, 6.761866e+00, 6.902499e+00, 2.984767e-02, -4.858365e-05, 1.161476e+00, 1.195778e+00, 2.220350e-02, -6.708586e-05, 2.028460e-01, 2.439602e-01, 1.700742e-02, -7.455789e-05, 1.859362e-02, 9.105195e-02, 1.349264e-02, -7.562789e-05, 
52, 0, 0, 0, 0, 0, 6.516201e+00, 6.654200e+00, 2.995222e-02, -4.331683e-05, 1.128438e+00, 1.165384e+00, 2.218704e-02, -6.049124e-05, 1.997792e-01, 2.436805e-01, 1.699664e-02, -6.737154e-05, 1.697620e-02, 9.263959e-02, 1.350471e-02, -6.815222e-05, 
53, 0, 0, 0, 0, 0, 6.240001e+00, 6.374592e+00, 2.980758e-02, -3.825899e-05, 1.088719e+00, 1.128052e+00, 2.199446e-02, -5.407815e-05, 1.947122e-01, 2.412373e-01, 1.685107e-02, -6.035200e-05, 1.449639e-02, 9.324290e-02, 1.340806e-02, -6.083537e-05, 
54, 0, 0, 0, 0, 0, 5.932392e+00, 6.062773e+00, 2.939955e-02, -3.342556e-05, 1.042086e+00, 1.083529e+00, 2.161644e-02, -4.786223e-05, 1.875561e-01, 2.365289e-01, 1.656367e-02, -5.351486e-05, 1.120122e-02, 9.281075e-02, 1.319699e-02, -5.369281e-05, 
55, 0, 0, 0, 0, 0, 5.592513e+00, 5.717854e+00, 2.871383e-02, -2.883133e-05, 9.883075e-01, 1.031570e+00, 2.104362e-02, -4.185832e-05, 1.782228e-01, 2.294544e-01, 1.612738e-02, -4.687481e-05, 8.038210e-03, 9.129239e-02, 1.286578e-02, -4.673904e-05, 
56, 0, 0, 0, 0, 0, 5.219515e+00, 5.338963e+00, 2.773602e-02, -2.449048e-05, 9.271577e-01, 9.719305e-01, 2.026660e-02, -3.608042e-05, 1.666253e-01, 2.200465e-01, 1.553515e-02, -4.044558e-05, 5.394539e-03, 8.863751e-02, 1.240873e-02, -3.998756e-05, 
57, 0, 0, 0, 0, 0, 4.812566e+00, 4.925237e+00, 2.645165e-02, -2.041659e-05, 8.584120e-01, 9.043686e-01, 1.927599e-02, -3.054173e-05, 1.534233e-01, 2.085692e-01, 1.477990e-02, -3.424004e-05, 3.234451e-03, 8.479617e-02, 1.182013e-02, -3.345093e-05, 
58, 0, 0, 0, 0, 0, 4.370845e+00, 4.475832e+00, 2.484614e-02, -1.662263e-05, 7.818492e-01, 8.286467e-01, 1.806235e-02, -2.525465e-05, 1.392878e-01, 1.944302e-01, 1.385456e-02, -2.827013e-05, 1.521810e-03, 7.971886e-02, 1.109425e-02, -2.714072e-05, 
59, 0, 0, 0, 0, 0, 3.893549e+00, 3.989917e+00, 2.290483e-02, -1.312102e-05, 6.979580e-01, 7.445296e-01, 1.661622e-02, -2.023079e-05, 1.241393e-01, 1.775326e-01, 1.275203e-02, -2.254687e-05, 2.207932e-04, 7.335646e-02, 1.022536e-02, -2.106756e-05, 
60, 0, 0, 0, 0, 0, 3.379887e+00, 3.466675e+00, 2.061297e-02, -9.923607e-06, 6.073078e-01, 6.517856e-01, 1.492812e-02, -1.548097e-05, 1.078985e-01, 1.577804e-01, 1.146524e-02, -1.708043e-05, -7.041106e-04, 6.566028e-02, 9.207747e-03, -1.524113e-05, 
61, 0, 0, 0, 0, 0, 2.829243e+00, 2.905307e+00, 1.795571e-02, -7.041676e-06, 5.097032e-01, 5.501858e-01, 1.298854e-02, -1.101525e-05, 9.048660e-02, 1.350789e-01, 9.987056e-03, -1.188006e-05, -1.288093e-03, 5.658204e-02, 8.035672e-03, -9.670142e-06, 
62, 0, 0, 0, 0, 0, 2.242043e+00, 2.305029e+00, 1.491811e-02, -4.485991e-06, 4.049406e-01, 4.395048e-01, 1.078796e-02, -6.842911e-06, 7.182587e-02, 1.093339e-01, 8.310384e-03, -6.954160e-06, -1.566024e-03, 4.607386e-02, 6.703401e-03, -4.362383e-06, 
63, 0, 0, 0, 0, 0, 1.617708e+00, 1.665071e+00, 1.148513e-02, -2.266790e-06, 2.928189e-01, 3.195201e-01, 8.316820e-03, -2.972478e-06, 5.183942e-02, 8.045268e-02, 6.428095e-03, -2.310239e-06, -1.572449e-03, 3.408828e-02, 5.205195e-03, 6.753043e-07, 
64, 0, 0, 0, 0, 0, 9.555220e-01, 9.846824e-01, 7.641655e-03, -3.938029e-07, 1.731404e-01, 1.900126e-01, 5.565540e-03, 5.882647e-07, 3.045125e-02, 4.834330e-02, 4.333060e-03, 2.045055e-06, -1.341584e-03, 2.057828e-02, 3.535312e-03, 5.437006e-06, 
65, 0, 0, 0, 0, 0, 2.547823e-01, 2.631261e-01, 3.372452e-03, 1.123734e-06, 4.571014e-02, 5.076634e-02, 2.524516e-03, 3.832275e-06, 7.586230e-03, 1.291490e-02, 2.018138e-03, 6.105929e-06, -9.073146e-04, 5.497212e-03, 1.688004e-03, 9.917737e-06, 
