5.500917e-06, 0, 0, 0, 0, 0, 7.645405e+01, 7.665933e+01, 2.056801e+01, 2.000368e+01, 5.747980e+01, 5.774525e+01, 2.083364e+01, 2.001205e+01, 4.802426e+01, 4.837341e+01, 2.109411e+01, 2.002785e+01, 4.226048e+01, 4.269048e+01, 2.134518e+01, 
5.667611e-06, 0, 0, 0, 0, 0, 7.821105e+01, 7.842256e+01, 2.058503e+01, 2.000379e+01, 5.863444e+01, 5.890809e+01, 2.085878e+01, 2.001242e+01, 4.888308e+01, 4.924297e+01, 2.112718e+01, 2.002869e+01, 4.294085e+01, 4.338403e+01, 2.138589e+01, 
5.834306e-06, 0, 0, 0, 0, 0, 7.997078e+01, 8.018850e+01, 2.060204e+01, 2.000390e+01, 5.979018e+01, 6.007204e+01, 2.088391e+01, 2.001278e+01, 4.974246e+01, 5.011310e+01, 2.116025e+01, 2.002953e+01, 4.362156e+01, 4.407795e+01, 2.142659e+01, 
6.001000e-06, 0, 0, 0, 0, 0, 8.173322e+01, 8.195718e+01, 2.061903e+01, 2.000401e+01, 6.094704e+01, 6.123711e+01, 2.090904e+01, 2.001314e+01, 5.060240e+01, 5.098380e+01, 2.119331e+01, 2.003037e+01, 4.430261e+01, 4.477221e+01, 2.146729e+01, 
6.167695e-06, 0, 0, 0, 0, 0, 8.349839e+01, 8.372857e+01, 2.063602e+01, 2.000412e+01, 6.210501e+01, 6.240331e+01, 2.093416e+01, 2.001350e+01, 5.146291e+01, 5.185508e+01, 2.122637e+01, 2.003121e+01, 4.498401e+01, 4.546682e+01, 2.150799e+01, 
6.334389e-06, 0, 0, 0, 0, 0, 8.526628e+01, 8.550268e+01, 2.065299e+01, 2.000423e+01, 6.326409e+01, 6.357062e+01, 2.095928e+01, 2.001386e+01, 5.232398e+01, 5.272693e+01, 2.125943e+01, 2.003205e+01, 4.566574e+01, 4.616179e+01, 2.154869e+01, 
6.501084e-06, 0, 0, 0, 0, 0, 8.703689e+01, 8.727952e+01, 2.066995e+01, 2.000433e+01, 6.442428e+01, 6.473905e+01, 2.098439e+01, 2.001423e+01, 5.318562e+01, 5.359935e+01, 2.129248e+01, 2.003289e+01, 4.634782e+01, 4.685710e+01, 2.158938e+01, 
6.667778e-06, 0, 0, 0, 0, 0, 8.881022e+01, 8.905908e+01, 2.068690e+01, 2.000444e+01, 6.558558e+01, 6.590861e+01, 2.100949e+01, 2.001459e+01, 5.404782e+01, 5.447235e+01, 2.132552e+01, 2.003373e+01, 4.703024e+01, 4.755277e+01, 2.163007e+01, 
6.834472e-06, 0, 0, 0, 0, 0, 9.058628e+01, 9.084136e+01, 2.070384e+01, 2.000455e+01, 6.674799e+01, 6.707928e+01, 2.103458e+01, 2.001495e+01, 5.491059e+01, 5.534592e+01, 2.135857e+01, 2.003457e+01, 4.771301e+01, 4.824879e+01, 2.167076e+01, 
7.001167e-06, 0, 0, 0, 0, 0, 9.236505e+01, 9.262637e+01, 2.072077e+01, 2.000466e+01, 6.791151e+01, 6.825107e+01, 2.105967e+01, 2.001531e+01, 5.577392e+01, 5.622007e+01, 2.139160e+01, 2.003541e+01, 4.839611e+01, 4.894516e+01, 2.171144e+01, 
7.167861e-06, 0, 0, 0, 0, 0, 9.414655e+01, 9.441409e+01, 2.073768e+01, 2.000477e+01, 6.907614e+01, 6.942399e+01, 2.108474e+01, 2.001567e+01, 5.663782e+01, 5.709479e+01, 2.142463e+01, 2.003625e+01, 4.907956e+01, 4.964188e+01, 2.175212e+01, 
7.334556e-06, 0, 0, 0, 0, 0, 9.593077e+01, 9.620454e+01, 2.075459e+01, 2.000488e+01, 7.024188e+01, 7.059802e+01, 2.110982e+01, 2.001603e+01, 5.750228e+01, 5.797008e+01, 2.145766e+01, 2.003708e+01, 4.976334e+01, 5.033895e+01, 2.179280e+01, 
7.501250e-06, 0, 0, 0, 0, 0, 9.771771e+01, 9.799771e+01, 2.077148e+01, 2.000499e+01, 7.140874e+01, 7.177317e+01, 2.113488e+01, 2.001639e+01, 5.836730e+01, 5.884595e+01, 2.149068e+01, 2.003792e+01, 5.044747e+01, 5.103637e+01, 2.183347e+01, 
7.667945e-06, 0, 0, 0, 0, 0, 9.950738e+01, 9.979360e+01, 2.078836e+01, 2.000510e+01, 7.257670e+01, 7.294944e+01, 2.115994e+01, 2.001675e+01, 5.923289e+01, 5.972239e+01, 2.152370e+01, 2.003876e+01, 5.113194e+01, 5.173415e+01, 2.187415e+01, 
7.834639e-06, 0, 0, 0, 0, 0, 1.012998e+02, 1.015922e+02, 2.080523e+01, 2.000520e+01, 7.374578e+01, 7.412684e+01, 2.118499e+01, 2.001711e+01, 6.009904e+01, 6.059940e+01, 2.155671e+01, 2.003960e+01, 5.181676e+01, 5.243227e+01, 2.191481e+01, 
8.001334e-06, 0, 0, 0, 0, 0, 1.030949e+02, 1.033936e+02, 2.082209e+01, 2.000531e+01, 7.491596e+01, 7.530535e+01, 2.121004e+01, 2.001747e+01, 6.096576e+01, 6.147699e+01, 2.158972e+01, 2.004044e+01, 5.250191e+01, 5.313075e+01, 2.195548e+01, 
8.168028e-06, 0, 0, 0, 0, 0, 1.048927e+02, 1.051976e+02, 2.083894e+01, 2.000542e+01, 7.608726e+01, 7.648498e+01, 2.123507e+01, 2.001783e+01, 6.183304e+01, 6.235515e+01, 2.162272e+01, 2.004127e+01, 5.318741e+01, 5.382957e+01, 2.199614e+01, 
8.334722e-06, 0, 0, 0, 0, 0, 1.066933e+02, 1.070044e+02, 2.085577e+01, 2.000553e+01, 7.725967e+01, 7.766573e+01, 2.126010e+01, 2.001819e+01, 6.270089e+01, 6.323389e+01, 2.165572e+01, 2.004211e+01, 5.387324e+01, 5.452875e+01, 2.203680e+01, 
8.501417e-06, 0, 0, 0, 0, 0, 1.084965e+02, 1.088139e+02, 2.087260e+01, 2.000564e+01, 7.843318e+01, 7.884760e+01, 2.128513e+01, 2.001855e+01, 6.356930e+01, 6.411320e+01, 2.168871e+01, 2.004295e+01, 5.455942e+01, 5.522828e+01, 2.207745e+01, 
8.668111e-06, 0, 0, 0, 0, 0, 1.103025e+02, 1.106261e+02, 2.088941e+01, 2.000574e+01, 7.960781e+01, 8.003060e+01, 2.131014e+01, 2.001891e+01, 6.443827e+01, 6.499308e+01, 2.172170e+01, 2.004378e+01, 5.524595e+01, 5.592816e+01, 2.211810e+01, 
8.834806e-06, 0, 0, 0, 0, 0, 1.121112e+02, 1.124411e+02, 2.090621e+01, 2.000585e+01, 8.078355e+01, 8.121471e+01, 2.133515e+01, 2.001927e+01, 6.530781e+01, 6.587354e+01, 2.175468e+01, 2.004462e+01, 5.593281e+01, 5.662839e+01, 2.215875e+01, 
9.001500e-06, 0, 0, 0, 0, 0, 1.139227e+02, 1.142587e+02, 2.092300e+01, 2.000596e+01, 8.196040e+01, 8.239994e+01, 2.136016e+01, 2.001963e+01, 6.617792e+01, 6.675457e+01, 2.178766e+01, 2.004546e+01, 5.662001e+01, 5.732898e+01, 2.219940e+01, 
9.168195e-06, 0, 0, 0, 0, 0, 1.157368e+02, 1.160791e+02, 2.093978e+01, 2.000607e+01, 8.313837e+01, 8.358629e+01, 2.138515e+01, 2.001999e+01, 6.704859e+01, 6.763618e+01, 2.182064e+01, 2.004629e+01, 5.730756e+01, 5.802991e+01, 2.224004e+01, 
9.334889e-06, 0, 0, 0, 0, 0, 1.175537e+02, 1.179022e+02, 2.095655e+01, 2.000617e+01, 8.431744e+01, 8.477376e+01, 2.141014e+01, 2.002035e+01, 6.791982e+01, 6.851836e+01, 2.185361e+01, 2.004713e+01, 5.799545e+01, 5.873120e+01, 2.228068e+01, 
9.501584e-06, 0, 0, 0, 0, 0, 1.193733e+02, 1.197281e+02, 2.097330e+01, 2.000628e+01, 8.549762e+01, 8.596235e+01, 2.143512e+01, 2.002071e+01, 6.879162e+01, 6.940111e+01, 2.188657e+01, 2.004797e+01, 5.868368e+01, 5.943283e+01, 2.232131e+01, 
9.668278e-06, 0, 0, 0, 0, 0, 1.211957e+02, 1.215566e+02, 2.099005e+01, 2.000639e+01, 8.667891e+01, 8.715206e+01, 2.146009e+01, 2.002107e+01, 6.966398e+01, 7.028444e+01, 2.191953e+01, 2.004880e+01, 5.937225e+01, 6.013482e+01, 2.236195e+01, 
9.834972e-06, 0, 0, 0, 0, 0, 1.230207e+02, 1.233879e+02, 2.100678e+01, 2.000650e+01, 8.786132e+01, 8.834290e+01, 2.148506e+01, 2.002143e+01, 7.053690e+01, 7.116834e+01, 2.195249e+01, 2.004964e+01, 6.006117e+01, 6.083716e+01, 2.240257e+01, 
1.000167e-05, 0, 0, 0, 0, 0, 1.248485e+02, 1.252219e+02, 2.102350e+01, 2.000660e+01, 8.904483e+01, 8.953485e+01, 2.151002e+01, 2.002179e+01, 7.141040e+01, 7.205281e+01, 2.198544e+01, 2.005047e+01, 6.075042e+01, 6.153985e+01, 2.244320e+01, 
1.016836e-05, 0, 0, 0, 0, 0, 1.266790e+02, 1.270587e+02, 2.104021e+01, 2.000671e+01, 9.022946e+01, 9.072792e+01, 2.153497e+01, 2.002214e+01, 7.228445e+01, 7.293786e+01, 2.201838e+01, 2.005131e+01, 6.144002e+01, 6.224289e+01, 2.248382e+01, 
1.033506e-05, 0, 0, 0, 0, 0, 1.285122e+02, 1.288981e+02, 2.105691e+01, 2.000682e+01, 9.141520e+01, 9.192211e+01, 2.155992e+01, 2.002250e+01, 7.315907e+01, 7.382348e+01, 2.205133e+01, 2.005214e+01, 6.212996e+01, 6.294629e+01, 2.252444e+01, 
1.050175e-05, 0, 0, 0, 0, 0, 1.303481e+02, 1.307403e+02, 2.107360e+01, 2.000692e+01, 9.260205e+01, 9.311742e+01, 2.158486e+01, 2.002286e+01, 7.403425e+01, 7.470968e+01, 2.208426e+01, 2.005298e+01, 6.282024e+01, 6.365003e+01, 2.256506e+01, 
1.066844e-05, 0, 0, 0, 0, 0, 1.321868e+02, 1.325852e+02, 2.109027e+01, 2.000703e+01, 9.379000e+01, 9.431385e+01, 2.160979e+01, 2.002322e+01, 7.491000e+01, 7.559645e+01, 2.211719e+01, 2.005381e+01, 6.351086e+01, 6.435412e+01, 2.260567e+01, 
1.083514e-05, 0, 0, 0, 0, 0, 1.340282e+02, 1.344328e+02, 2.110694e+01, 2.000714e+01, 9.497907e+01, 9.551140e+01, 2.163472e+01, 2.002358e+01, 7.578632e+01, 7.648379e+01, 2.215012e+01, 2.005464e+01, 6.420182e+01, 6.505857e+01, 2.264628e+01, 
1.100183e-05, 0, 0, 0, 0, 0, 1.358723e+02, 1.362831e+02, 2.112359e+01, 2.000724e+01, 9.616925e+01, 9.671007e+01, 2.165964e+01, 2.002393e+01, 7.666319e+01, 7.737171e+01, 2.218304e+01, 2.005548e+01, 6.489313e+01, 6.576337e+01, 2.268689e+01, 
1.116853e-05, 0, 0, 0, 0, 0, 1.377191e+02, 1.381362e+02, 2.114023e+01, 2.000735e+01, 9.736054e+01, 9.790986e+01, 2.168455e+01, 2.002429e+01, 7.754063e+01, 7.826020e+01, 2.221596e+01, 2.005631e+01, 6.558478e+01, 6.646852e+01, 2.272750e+01, 
1.133522e-05, 0, 0, 0, 0, 0, 1.395686e+02, 1.399919e+02, 2.115686e+01, 2.000746e+01, 9.855295e+01, 9.911077e+01, 2.170945e+01, 2.002465e+01, 7.841864e+01, 7.914926e+01, 2.224887e+01, 2.005715e+01, 6.627677e+01, 6.717402e+01, 2.276810e+01, 
1.150192e-05, 0, 0, 0, 0, 0, 1.414209e+02, 1.418505e+02, 2.117348e+01, 2.000756e+01, 9.974646e+01, 1.003128e+02, 2.173435e+01, 2.002501e+01, 7.929721e+01, 8.003890e+01, 2.228178e+01, 2.005798e+01, 6.696910e+01, 6.787987e+01, 2.280869e+01, 
1.166861e-05, 0, 0, 0, 0, 0, 1.432759e+02, 1.437117e+02, 2.119009e+01, 2.000767e+01, 1.009411e+02, 1.015160e+02, 2.175924e+01, 2.002536e+01, 8.017635e+01, 8.092911e+01, 2.231468e+01, 2.005881e+01, 6.766177e+01, 6.858607e+01, 2.284929e+01, 
1.183531e-05, 0, 0, 0, 0, 0, 1.451336e+02, 1.455756e+02, 2.120668e+01, 2.000777e+01, 1.021368e+02, 1.027202e+02, 2.178412e+01, 2.002572e+01, 8.105605e+01, 8.181990e+01, 2.234758e+01, 2.005965e+01, 6.835479e+01, 6.929262e+01, 2.288988e+01, 
1.200200e-05, 0, 0, 0, 0, 0, 1.469940e+02, 1.474423e+02, 2.122327e+01, 2.000788e+01, 1.033337e+02, 1.039256e+02, 2.180900e+01, 2.002608e+01, 8.193631e+01, 8.271126e+01, 2.238048e+01, 2.006048e+01, 6.904814e+01, 6.999953e+01, 2.293047e+01, 
1.216869e-05, 0, 0, 0, 0, 0, 1.488572e+02, 1.493117e+02, 2.123984e+01, 2.000799e+01, 1.045316e+02, 1.051321e+02, 2.183387e+01, 2.002643e+01, 8.281714e+01, 8.360319e+01, 2.241337e+01, 2.006131e+01, 6.974184e+01, 7.070678e+01, 2.297105e+01, 
1.233539e-05, 0, 0, 0, 0, 0, 1.507231e+02, 1.511838e+02, 2.125640e+01, 2.000809e+01, 1.057307e+02, 1.063397e+02, 2.185873e+01, 2.002679e+01, 8.369853e+01, 8.449570e+01, 2.244625e+01, 2.006214e+01, 7.043588e+01, 7.141439e+01, 2.301163e+01, 
1.250208e-05, 0, 0, 0, 0, 0, 1.525917e+02, 1.530586e+02, 2.127295e+01, 2.000820e+01, 1.069309e+02, 1.075485e+02, 2.188358e+01, 2.002714e+01, 8.458049e+01, 8.538878e+01, 2.247913e+01, 2.006298e+01, 7.113026e+01, 7.212234e+01, 2.305221e+01, 
1.266878e-05, 0, 0, 0, 0, 0, 1.544630e+02, 1.549362e+02, 2.128949e+01, 2.000830e+01, 1.081321e+02, 1.087584e+02, 2.190843e+01, 2.002750e+01, 8.546301e+01, 8.628244e+01, 2.251200e+01, 2.006381e+01, 7.182499e+01, 7.283065e+01, 2.309279e+01, 
1.283547e-05, 0, 0, 0, 0, 0, 1.563370e+02, 1.568165e+02, 2.130602e+01, 2.000841e+01, 1.093345e+02, 1.099694e+02, 2.193327e+01, 2.002786e+01, 8.634610e+01, 8.717667e+01, 2.254487e+01, 2.006464e+01, 7.252005e+01, 7.353931e+01, 2.313336e+01, 
1.300217e-05, 0, 0, 0, 0, 0, 1.582138e+02, 1.586995e+02, 2.132253e+01, 2.000851e+01, 1.105381e+02, 1.111815e+02, 2.195811e+01, 2.002821e+01, 8.722975e+01, 8.807147e+01, 2.257774e+01, 2.006547e+01, 7.321546e+01, 7.424832e+01, 2.317393e+01, 
1.316886e-05, 0, 0, 0, 0, 0, 1.600933e+02, 1.605852e+02, 2.133904e+01, 2.000862e+01, 1.117427e+02, 1.123947e+02, 2.198293e+01, 2.002857e+01, 8.811396e+01, 8.896685e+01, 2.261060e+01, 2.006630e+01, 7.391121e+01, 7.495769e+01, 2.321449e+01, 
1.333556e-05, 0, 0, 0, 0, 0, 1.619755e+02, 1.624736e+02, 2.135553e+01, 2.000872e+01, 1.129484e+02, 1.136090e+02, 2.200775e+01, 2.002892e+01, 8.899874e+01, 8.986280e+01, 2.264346e+01, 2.006713e+01, 7.460730e+01, 7.566740e+01, 2.325506e+01, 
1.350225e-05, 0, 0, 0, 0, 0, 1.638604e+02, 1.643648e+02, 2.137201e+01, 2.000883e+01, 1.141553e+02, 1.148245e+02, 2.203257e+01, 2.002928e+01, 8.988409e+01, 9.075932e+01, 2.267631e+01, 2.006796e+01, 7.530373e+01, 7.637747e+01, 2.329562e+01, 
1.366894e-05, 0, 0, 0, 0, 0, 1.657481e+02, 1.662587e+02, 2.138848e+01, 2.000893e+01, 1.153632e+02, 1.160411e+02, 2.205737e+01, 2.002963e+01, 9.076999e+01, 9.165642e+01, 2.270915e+01, 2.006879e+01, 7.600051e+01, 7.708788e+01, 2.333617e+01, 
1.383564e-05, 0, 0, 0, 0, 0, 1.676384e+02, 1.681553e+02, 2.140494e+01, 2.000904e+01, 1.165723e+02, 1.172588e+02, 2.208217e+01, 2.002999e+01, 9.165647e+01, 9.255409e+01, 2.274199e+01, 2.006962e+01, 7.669762e+01, 7.779865e+01, 2.337673e+01, 
1.400233e-05, 0, 0, 0, 0, 0, 1.695315e+02, 1.700547e+02, 2.142139e+01, 2.000914e+01, 1.177824e+02, 1.184776e+02, 2.210696e+01, 2.003034e+01, 9.254350e+01, 9.345234e+01, 2.277483e+01, 2.007046e+01, 7.739508e+01, 7.850977e+01, 2.341728e+01, 
1.416903e-05, 0, 0, 0, 0, 0, 1.714274e+02, 1.719567e+02, 2.143782e+01, 2.000925e+01, 1.189937e+02, 1.196976e+02, 2.213175e+01, 2.003070e+01, 9.343111e+01, 9.435116e+01, 2.280766e+01, 2.007129e+01, 7.809288e+01, 7.922124e+01, 2.345782e+01, 
1.433572e-05, 0, 0, 0, 0, 0, 1.733259e+02, 1.738615e+02, 2.145425e+01, 2.000935e+01, 1.202061e+02, 1.209187e+02, 2.215653e+01, 2.003105e+01, 9.431927e+01, 9.525055e+01, 2.284049e+01, 2.007212e+01, 7.879102e+01, 7.993306e+01, 2.349837e+01, 
